"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other recreational activities and services","Dollars","81","units","0","v64475321","1.1.4.256","","F","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Recreational vehicles and associated services","Dollars","81","units","0","v54530319","1.1.4.34","969","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Purchase of recreational vehicles","Dollars","81","units","0","v64475322","1.1.4.257","761","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Motorcycles and snowmobiles (purchase)","Dollars","81","units","0","v64475323","1.1.4.258","145","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","All-terrain vehicles (purchase)","Dollars","81","units","0","v64475324","1.1.4.259","107","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Bicycles (purchase), parts and accessories","Dollars","81","units","0","v64475326","1.1.4.261","78","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other recreational vehicles (purchase)","Dollars","81","units","0","v64475325","1.1.4.260","430","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Operation of recreational vehicles","Dollars","81","units","0","v64475327","1.1.4.262","207","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Insurance premiums for recreational vehicles","Dollars","81","units","0","v64475328","1.1.4.263","84","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Registration fees and licences for recreational vehicles","Dollars","81","units","0","v64475329","1.1.4.264","22","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Parking, storage fees and other dues","Dollars","81","units","0","v64475330","1.1.4.265","27","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other expenses for recreational vehicles","Dollars","81","units","0","v64475331","1.1.4.266","74","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Education","Dollars","81","units","0","v54530320","1.1.4.35","2352","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tuition fees","Dollars","81","units","0","v64475332","1.1.4.267","2310","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tuition fees for kindergarten, elementary and secondary schools","Dollars","81","units","0","v64475333","1.1.4.268","571","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tuition fees for university","Dollars","81","units","0","v64475334","1.1.4.269","895","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tuition fees for other training (college, trade and professional institutions)","Dollars","81","units","0","v64475335","1.1.4.270","381","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other educational services","Dollars","81","units","0","v64475336","1.1.4.271","64","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Personal interest courses and lessons (excluding driving lessons)","Dollars","81","units","0","v64475337","1.1.4.272","398","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Textbooks and school supplies","Dollars","81","units","0","v64475338","1.1.4.273","42","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Reading materials and other printed matter","Dollars","81","units","0","v54530321","1.1.4.36","263","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Newspapers","Dollars","81","units","0","v64475339","1.1.4.274","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Magazines and periodicals","Dollars","81","units","0","v64475340","1.1.4.275","32","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Books and E-Books (excluding school books)","Dollars","81","units","0","v64475341","1.1.4.276","197","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Maps, sheet music and other printed matter","Dollars","81","units","0","v64475342","1.1.4.277","12","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Services related to reading materials (e.g. photocopying, library fees)","Dollars","81","units","0","v64475343","1.1.4.278","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tobacco products and alcoholic beverages","Dollars","81","units","0","v54530322","1.1.4.37","1347","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tobacco products and smokers' supplies","Dollars","81","units","0","v64475344","1.1.4.279","322","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Cigarettes","Dollars","81","units","0","v64475345","1.1.4.280","293","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other tobacco products and smokers' supplies","Dollars","81","units","0","v64475346","1.1.4.281","29","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Alcoholic beverages","Dollars","81","units","0","v64475347","1.1.4.282","1025","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Alcoholic beverages served on licensed premises and in restaurants","Dollars","81","units","0","v64475348","1.1.4.283","208","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Alcoholic beverages purchased from stores","Dollars","81","units","0","v64475349","1.1.4.284","813","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Self-made alcoholic beverages","Dollars","81","units","0","v64475350","1.1.4.285","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Games of chance","Dollars","81","units","0","v54530323","1.1.4.38","137","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Government-run lotteries","Dollars","81","units","0","v64475351","1.1.4.286","108","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other games of chance","Dollars","81","units","0","v64475352","1.1.4.287","29","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Casinos, bingos and gaming machines","Dollars","81","units","0","v64475353","1.1.4.288","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Non-government lotteries and raffle tickets","Dollars","81","units","0","v64475354","1.1.4.289","5","","","","0"
